selected_iter1,loss_ent,TimestepsSoFar,ev_tdlam_before,iteration,AgentID,selected_iter0,EpRewMean,EpisodesSoFar,loss_pol_surr,loss_kl,loss_pol_entpen,loss_vf_loss,EpLenMean,EpThisIter,TimeElapsed
9,4.65135478973,4373057,-3.26633453369e-05,88,0,87,-967.961378112,23999,-0.0378561446463,0.015282517008,,4266.99787903,212.949,225,6272.944468259811
87,4.35144090652,4373533,0.765749648213,88,1,28,-922.975244292,24019,-0.0389031062174,0.0164701698232,,3036.2750651,211.525,241,6308.842330694199
39,4.60632228851,4421917,-8.42809677124e-05,89,0,88,-941.115586998,24235,-0.0382615834339,0.014553632723,,3930.01170349,209.496,236,6344.719498634338
88,4.30452203751,4421061,0.727489680052,89,1,61,-898.211493094,24284,-0.0366601821612,0.0162215109255,,2836.96317546,202.425,265,6380.406391620636
34,4.55022144318,4471001,4.41074371338e-06,90,0,89,-894.621074374,24466,-0.0358621374277,0.0146056767165,,3934.18764242,200.802,231,6416.146327257156
89,4.27203798294,4471083,0.694318801165,90,1,14,-870.358828757,24524,-0.0380874701999,0.0158399868912,,2808.0324529,200.29,240,6451.959952831268
52,4.5015335083,4520961,-1.82390213013e-05,91,0,90,-876.631976255,24698,-0.0366492205843,0.0149839512499,,4157.89335632,203.795,232,6487.71039223671
90,4.23369979858,4520368,0.728940963745,91,1,53,-861.970653763,24766,-0.0373324834897,0.0157822572704,,2893.5618337,207.614,242,6523.699391126633
69,4.45121574402,4568479,-0.000127673149109,92,0,91,-869.449650544,24936,-0.0366270007701,0.014906716824,,3863.60140483,205.894,238,6559.431876420975
91,4.17913484573,4569946,0.778902634978,92,1,75,-843.047360288,25024,-0.0385704826428,0.0158984491524,,2852.30999247,201.974,258,6595.30441570282
54,4.39709186554,4618933,-1.70469284058e-05,93,0,92,-861.830402653,25167,-0.0344650334446,0.0151724582538,,4431.63707987,203.845,231,6631.047409057617
92,4.11487197876,4618742,0.621411263943,93,1,32,-848.254849917,25276,-0.0382791965967,0.0169924206178,,3173.95693461,200.524,252,6666.371517658234
92,4.34369707108,4668045,2.32458114624e-06,94,0,93,-884.254756324,25371,-0.0342826290968,0.0149723674792,,3826.01221212,207.785,204,6702.381130218506
93,4.07427549362,4668048,0.704692810774,94,1,58,-866.631213779,25520,-0.038518503512,0.0163797792823,,3038.69165039,210.295,244,6738.156391859055
89,4.295545578,4717135,0.000546514987946,95,0,94,-894.521309279,25596,-0.0357970800639,0.0151911285357,,3770.35905457,211.641,225,6773.662738800049
94,4.02862977982,4717097,0.637761354446,95,1,53,-878.112206489,25762,-0.0383210505242,0.0165161674183,,2906.60194397,212.919,242,6809.411343336105
3,4.2293586731,4765228,-5.1736831665e-05,96,0,95,-911.337041864,25811,-0.0347802196435,0.0151878665395,,4118.04360453,213.975,215,6845.406514883041
95,3.96748065948,4766654,0.789239913225,96,1,37,-880.278175642,25999,-0.0392315241819,0.016939028108,,3002.98735046,211.988,237,6881.0807492733
61,4.19048786163,4815301,-0.0116128921509,97,0,96,-892.119753403,26058,-0.036485702721,0.0155147317176,,4159.41558329,208.317,247,6916.91078710556
96,3.91100692749,4815293,0.724850922823,97,1,92,-853.622176396,26255,-0.0387688010621,0.0174420201996,,2946.90237427,205.534,256,6952.948890924454
34,4.14440870285,4864069,-3.21865081787e-05,98,0,97,-849.417930501,26291,-0.0327683362799,0.0149876190505,,4238.26035563,203.373,233,6988.842168807983
97,3.849350214,4864760,0.768501669168,98,1,79,-822.15149317,26512,-0.0381472012571,0.0176988174984,,3096.44686381,198.221,257,7024.736208200455
81,4.09069728851,4913009,-0.0035617351532,99,0,98,-837.103558905,26514,-0.0345153704887,0.0154215382451,,3906.41587321,202.507,223,7060.626391172409
98,3.78782868385,4913444,0.673815220594,99,1,21,-827.514222331,26770,-0.0382764842167,0.0178402462043,,3055.59128316,201.102,258,7096.385097980499
20,4.04455184937,4962346,-4.56571578979e-05,100,0,99,-848.721226346,26740,-0.0352506705482,0.0155774565064,,3887.2662913,203.359,226,7132.320462703705
99,3.74322104454,4963001,0.837745085359,100,1,78,-827.270825158,27013,-0.0392200812203,0.0169105560635,,3104.64512634,205.603,243,7168.86145067215
41,3.99652385712,5011640,-6.79492950439e-06,101,0,100,-830.95826321,26977,-0.033493521827,0.0151326576015,,3956.10268148,204.877,237,7204.98517537117
100,3.70745515823,5011730,0.801924273372,101,1,47,-811.404008626,27250,-0.0390200953698,0.0171942292169,,3313.79142761,208.011,237,7240.757389545441
68,3.96168446541,5060785,-3.17096710205e-05,102,0,101,-820.78381153,27219,-0.0349679236533,0.015184928275,,3352.68648275,206.363,242,7276.542130231857
101,3.65820193291,5060794,0.599357306957,102,1,53,-821.123245047,27477,-0.0389666689249,0.0176399794873,,3293.96287028,208.132,227,7312.433434486389
51,3.92169165611,5110393,-1.60932540894e-05,103,0,102,-862.787486729,27428,-0.0361758866832,0.0159444569532,,3548.02023315,214.709,209,7348.413000822067
102,3.61334204674,5109896,0.7206800282,103,1,77,-818.340471516,27721,-0.0393334599406,0.0176434790871,,3577.57322184,213.481,244,7384.376190185547
75,3.85887098312,5159591,1.80006027222e-05,104,0,103,-870.786385317,27641,-0.0354996299235,0.0167941579518,,3831.80141195,218.9,213,7420.8629512786865
103,3.56420922279,5159101,0.715075224638,104,1,6,-809.296159566,27979,-0.0391221857474,0.0164809433045,,3292.3343455,212.193,258,7456.725682735443
8,3.80957436562,5207989,-1.8835067749e-05,105,0,104,-834.836799952,27866,-0.0366696467293,0.0156280637602,,3626.10633341,211.451,225,7492.570308685303
104,3.53247046471,5208600,0.746611624956,105,1,20,-815.566704223,28224,-0.0384739827326,0.0176178442586,,3630.04370117,210.159,245,7528.2775411605835
19,3.75072002411,5257045,-3.12328338623e-05,106,0,105,-841.273195098,28069,-0.0336181255358,0.0161518572325,,3999.2089386,211.931,203,7563.2161231040955
105,3.48828148842,5257548,0.762410759926,106,1,39,-802.890387693,28473,-0.0392556373069,0.017520673767,,3696.16624451,210.81,249,7599.3736307621
25,3.71466398239,5307441,-0.000155448913574,107,0,106,-841.545516385,28303,-0.0350320345024,0.0160498064749,,3996.09413147,212.833,234,7634.844287395477
106,3.44842505455,5307193,0.820749118924,107,1,68,-802.633704845,28695,-0.0392009743179,0.0176416474472,,3744.73044078,216.353,222,7670.492335796356
39,3.66947817802,5355756,-1.52587890625e-05,108,0,107,-843.752625139,28512,-0.0342969887036,0.0162312349809,,3940.91368103,220.452,209,7706.181058883667
107,3.39518475533,5356126,0.788371473551,108,1,90,-806.034250895,28921,-0.038922167257,0.0180771828163,,3407.49770101,219.099,226,7742.096083402634
21,3.63560438156,5405014,4.81009483337e-05,109,0,108,-863.28464068,28705,-0.0326158594786,0.0160300533559,,3881.88563538,228.349,193,7777.7859518527985
108,3.32862734795,5404901,0.779890581965,109,1,10,-786.41781233,29174,-0.0401817493839,0.0191926807941,,3768.26292419,222.434,253,7813.64115691185
40,3.59996271133,5453119,-1.82390213013e-05,110,0,109,-826.385466294,28931,-0.035586815764,0.0170089770497,,3940.27717845,218.262,226,7849.290756225586
109,3.27864050865,5453903,0.7567473948,110,1,107,-753.921538646,29416,-0.0397540800914,0.0176575892062,,3840.53683472,212.942,242,7885.039916753769
25,3.53454685211,5503758,2.03847885132e-05,111,0,110,-799.779870412,29157,-0.0357591824625,0.017854881046,,3607.91660055,211.523,226,7920.839671611786
110,3.2336602211,5503200,0.782008469105,111,1,89,-753.288964419,29662,-0.0387545408836,0.0192293674142,,3854.88072713,209.693,246,7956.62992978096
29,3.48894929886,5552728,0.000105798244476,112,0,111,-770.789532151,29396,-0.0348735794347,0.0166828536118,,3959.25367737,206.794,239,7992.38197183609
111,3.20391964912,5552325,0.726609289646,112,1,87,-760.323547637,29882,-0.0395551282709,0.0184445553459,,3875.66871643,211.564,220,8028.361891508102
9,3.43397736549,5601605,-6.77108764648e-05,113,0,112,-812.819702881,29591,-0.0339783926029,0.0169287663884,,3177.65171305,219.68,195,8064.031990289688
112,3.15850734711,5601659,0.800989359617,113,1,105,-748.783689855,30112,-0.0402050559642,0.0178687102937,,4030.68967692,219.9,230,8100.0168380737305
6,3.38801431656,5651219,-0.000136256217957,114,0,113,-816.980420871,29809,-0.0361001104563,0.0177750627821,,3702.08181763,224.494,218,8136.178058862686
113,3.11686658859,5650807,0.791175559163,114,1,34,-745.486678584,30349,-0.0398421309462,0.0187637909936,,3978.54530334,221.822,237,8172.136573076248
66,3.3518102169,5700038,-4.26769256592e-05,115,0,114,-782.956515791,30041,-0.0348250848862,0.0173302923795,,4109.38919067,218.907,232,8207.649960517883
114,3.07122778893,5700368,0.78490896523,115,1,35,-717.146805892,30610,-0.0405864920758,0.018328344527,,4573.12093608,209.67,261,8243.398595809937
98,3.32165884972,5749441,-3.57627868652e-07,116,0,115,-743.815175711,30262,-0.0352991343146,0.0171112314565,,3727.3645223,208.583,221,8279.364849805832
115,3.03816604614,5749274,0.797739744186,116,1,31,-721.540868087,30860,-0.0404116560821,0.0193791901693,,4158.8609314,204.211,250,8315.30776643753
41,3.28980898857,5798725,-2.37226486206e-05,117,0,116,-752.166675541,30474,-0.0355878947206,0.0168434121103,,3849.47162374,207.336,212,8351.906544446945
116,3.01324343681,5798794,0.834337726235,117,1,64,-737.568723311,31095,-0.0398010194234,0.0197449092908,,4068.71700541,212.738,235,8387.858500480652
52,3.24499034882,5847137,1.78813934326e-06,118,0,117,-788.416898674,30692,-0.0355409820816,0.0181533582897,,3399.8364741,216.097,218,8423.726106643677
117,2.97084069252,5847831,0.735012978315,118,1,78,-722.66039743,31353,-0.0407245956982,0.0187851571245,,4711.38147481,210.458,258,8459.722040176392
22,3.21238446236,5895867,-8.82148742676e-06,119,0,118,-744.614578635,30929,-0.0342353535428,0.0169461775998,,4335.07306417,208.912,237,8495.517726182938
118,2.92993116379,5897255,0.781995743513,119,1,22,-706.593130753,31608,-0.0416101675849,0.0192944810648,,4554.57444763,201.928,255,8531.55688405037
72,3.16863560677,5945627,-2.83718109131e-05,120,0,119,-718.983110034,31159,-0.0354288157832,0.0176794038853,,3832.19749959,201.331,230,8567.565828561783
119,2.89375495911,5946246,0.823136553168,120,1,63,-717.269516105,31846,-0.0398369464674,0.0186406732149,,4230.18462118,204.351,238,8603.55863904953
1,3.13145470619,5994493,-5.84125518799e-06,121,0,120,-740.284435252,31377,-0.035486101687,0.0187569069676,,4081.92299906,210.16,218,8639.41497182846
120,2.85789394379,5993976,0.838177368045,121,1,12,-691.889992421,32088,-0.0408263722687,0.0194053743423,,4959.80645243,208.792,242,8675.387689352036
110,3.08039832115,6043872,2.08616256714e-06,122,0,121,-714.997387361,31603,-0.0329613233189,0.0183402335582,,4579.82905579,210.843,226,8711.272389650345
121,2.80765652657,6044172,0.828364342451,122,1,95,-671.851458838,32355,-0.0414857857395,0.0194816701502,,4948.17762248,205.682,267,8747.207396507263
66,3.02225780487,6092839,-9.53674316406e-07,123,0,122,-690.164469133,31817,-0.035270355768,0.017987210614,,4254.87058004,207.299,214,8783.149616241455
122,2.7716729641,6093288,0.750464335084,123,1,27,-685.053440788,32629,-0.040850743729,0.0205662912534,,5079.48017375,201.872,274,8819.256077528
94,2.96686220169,6141777,-3.45706939697e-06,124,0,123,-682.683325708,32045,-0.0356467023763,0.0196083884221,,4683.93634033,200.694,228,8855.167296171188
123,2.73819899559,6142713,0.857895076275,124,1,114,-666.019925704,32879,-0.0413484896853,0.0196500353438,,5058.66461182,202.714,250,8891.192051410675
104,2.92803907394,6190955,-7.15255737305e-06,125,0,124,-664.351314439,32279,-0.0335756699884,0.0194060989112,,5284.55533854,199.921,234,8927.756851434708
124,2.69469761848,6192198,0.818940535188,125,1,107,-632.170702924,33135,-0.0405890266799,0.0193054757159,,5066.60679626,203.339,256,8963.751446962357
88,2.88730931282,6240666,-3.70740890503e-05,126,0,125,-671.68549239,32482,-0.0354707985146,0.0197060916495,,4439.37243398,209.735,203,8999.651152133942
125,2.65783262253,6240698,0.805043846369,126,1,118,-631.987282759,33392,-0.0405620547923,0.0193492527663,,5372.83995565,205.929,257,9035.723962783813
104,2.87489819527,6289784,-1.14440917969e-05,127,0,126,-665.425815595,32694,-0.0357470780533,0.0196225625696,,3996.53660583,211.436,212,9071.727155685425
126,2.62347269058,6289895,0.774821698666,127,1,115,-626.810258188,33662,-0.0410240111329,0.0195694956928,,5543.95687866,207.281,270,9107.975603580475
50,2.84527564049,6339372,-2.98023223877e-05,128,0,127,-638.546825168,32926,-0.0352032076238,0.0200929178391,,5097.66879781,204.588,232,9143.925939321518
127,2.58758592606,6338962,0.849071159959,128,1,104,-614.83399218,33927,-0.0401882253209,0.0181952636534,,5548.52156576,201.604,265,9180.123886108398
91,2.79158258438,6387548,-1.69277191162e-05,129,0,128,-623.887179981,33147,-0.0352463202047,0.0189056153564,,3852.91003927,198.819,221,9216.215032577515
128,2.54785108566,6388757,0.828655585647,129,1,7,-627.159267487,34197,-0.0408131259707,0.0199161573546,,5832.51506551,198.801,270,9252.153115272522
44,2.75445103645,6436662,-1.6450881958e-05,130,0,129,-651.46569693,33351,-0.0341687574595,0.0197508052612,,4424.08646139,206.262,204,9288.219066143036
129,2.51812267303,6437071,0.84391091764,130,1,93,-625.986028954,34462,-0.0417139502824,0.0199870100478,,5408.69213867,203.872,265,9324.559272766113
14,2.71227574348,6486414,1.01327896118e-05,131,0,130,-644.681409833,33577,-0.0336746317917,0.0197912629228,,4929.96205139,205.407,226,9360.580641508102
130,2.47696638107,6486422,0.848681002855,131,1,29,-593.997875204,34730,-0.0418748787876,0.0201779653629,,5752.71915181,203.825,268,9396.89322400093
100,2.68440532684,6535034,9.01222229004e-05,132,0,131,-605.896925234,33815,-0.0355736805941,0.0202576931721,,3927.1516215,197.006,238,9433.092427015305
131,2.45229506493,6536270,0.826504975557,132,1,120,-591.409549354,35009,-0.0408554393604,0.0200192187913,,6167.41791789,195.427,279,9469.041072130203
56,2.64418339729,6583780,-6.19888305664e-06,133,0,132,-596.160548077,34033,-0.0347687342485,0.020112894165,,4242.02774811,195.744,218,9505.311232328415
132,2.42333364487,6585003,0.868552982807,133,1,105,-605.331207955,35280,-0.0412724915853,0.0198772620643,,5827.60736084,194.757,271,9541.47563958168
24,2.60648298264,6633740,-3.69548797607e-06,134,0,133,-597.251219452,34256,-0.0348448883936,0.019874760687,,4698.28244781,198.631,223,9577.649545192719
133,2.38498926163,6633118,0.769348368049,134,1,27,-586.654009558,35542,-0.0412875961338,0.019621383554,,5815.65476481,200.704,262,9613.71402668953
56,2.54611873627,6682544,-7.7486038208e-06,135,0,134,-599.699303248,34462,-0.0335513719716,0.0197636813779,,5819.09506226,204.48,206,9649.900392055511
134,2.35842299461,6683443,0.801153063774,135,1,30,-551.475978407,35801,-0.0412932550244,0.0191201753138,,6182.40188599,205.993,259,9686.112392187119
54,2.52994418144,6731806,-4.01735305786e-05,136,0,135,-597.227873244,34667,-0.0340087899143,0.0193042863005,,4311.1021932,214.115,205,9722.177592277527
135,2.32433438301,6732146,0.810417190194,136,1,44,-577.502326981,36045,-0.041019815144,0.0199382234908,,5580.58604431,211.835,244,9758.384481668472
10,2.49347496033,6780253,-4.06503677368e-05,137,0,136,-629.045874049,34879,-0.0357292075156,0.0200404061858,,4458.06416321,214.184,212,9794.537392377853
136,2.29416298866,6781475,0.728786855936,137,1,85,-602.245216654,36297,-0.042173707557,0.0208762000936,,5507.59732056,211.94,252,9830.847984552383
18,2.48180532455,6830182,-1.45435333252e-05,138,0,137,-666.500416933,35079,-0.036090739537,0.0196400080652,,4243.95063019,218.41,200,9866.99664902687
137,2.25410985947,6830760,0.812708899379,138,1,125,-567.209087128,36565,-0.0407578300025,0.0200856128164,,6416.61543783,209.518,268,9903.113466739655
19,2.4504160881,6879617,-8.17775726318e-05,139,0,138,-613.248655571,35287,-0.0347499893275,0.0192003169019,,4086.25750732,214.307,208,9938.946938753128
138,2.22293949127,6880323,0.868208050728,139,1,93,-541.977058048,36860,-0.0409195930988,0.0198977418865,,7010.73824056,202.414,295,9975.17632484436
99,2.41623449326,6926575,-8.82148742676e-06,140,0,139,-558.605920757,35480,-0.0341619522078,0.0202573320906,,4322.12298075,202.229,193,10011.3668217659
139,2.19140434265,6927210,0.857312142849,140,1,27,-537.370655773,37137,-0.0410998308507,0.0201343987525,,6577.18481954,197.311,277,10047.349689483643
106,2.38065218925,6977710,-1.58548355103e-05,141,0,140,-557.746909355,35694,-0.0332485152564,0.0208639728371,,5237.07729594,200.476,214,10083.386981487274
140,2.16253614426,6978806,0.828119501472,141,1,73,-559.396082444,37395,-0.0402078891445,0.0200184972491,,6617.54882812,207.151,258,10119.461791276932
109,2.33643221855,7026106,-2.25305557251e-05,142,0,141,-587.443830077,35910,-0.0350396736661,0.020217383552,,5179.53703817,206.773,216,10155.605732917786
141,2.13822174072,7027620,0.816616609693,142,1,1,-543.489884032,37682,-0.0411227142904,0.020245995683,,6996.70890299,204.353,287,10191.820854902267
80,2.3133149147,7075395,-1.33514404297e-05,143,0,142,-555.60944242,36106,-0.0346095661322,0.0208185104808,,4185.79586792,208.009,196,10228.069476127625
142,2.09937119484,7076504,0.821197390556,143,1,24,-507.013058013,37951,-0.0404274230047,0.0214485299463,,6748.7434082,201.951,269,10264.496393680573
127,2.26388072968,7124511,-3.93390655518e-06,144,0,143,-524.179255869,36315,-0.0356935464661,0.0208869708392,,5557.98971303,204.71,209,10300.719145298004
143,2.07278585434,7125194,0.837389394641,144,1,108,-486.664630105,38234,-0.0408745974225,0.019511187876,,7068.66797892,204.164,283,10336.804687738419
35,2.2184112072,7173975,1.90734863281e-06,145,0,144,-506.465480406,36531,-0.0354017302743,0.0218921126022,,5174.27510325,202.059,216,10372.9606590271
144,2.05969405174,7174803,0.819658949971,145,1,26,-489.25028547,38521,-0.041370492477,0.0200345039678,,7452.15032959,198.182,287,10409.308610200882
93,2.20388460159,7223248,4.17232513428e-06,146,0,145,-489.571362698,36754,-0.0353202052647,0.0204828249601,,5687.88137309,195.684,223,10445.242672204971
145,2.04828071594,7224140,0.797422960401,146,1,21,-497.721483936,38804,-0.0402981120278,0.0202076268615,,7077.28922526,194.972,283,10481.599452972412
110,2.16668558121,7272378,-2.21729278564e-05,147,0,146,-486.993416377,36960,-0.0336475510558,0.0211391424527,,6475.05803935,197.416,206,10517.762353658676
146,2.01663804054,7273152,0.814207077026,147,1,6,-479.048763867,39080,-0.0394004746922,0.0205049350625,,7097.50780233,198.63,276,10553.947882413864
135,2.14101314545,7321194,8.40425491333e-06,148,0,147,-494.764673071,37163,-0.0370778559591,0.0218399696751,,5625.98975627,202.164,203,10590.050741672516
147,1.97012138367,7320979,0.819869086146,148,1,95,-465.6905352,39354,-0.0392034934969,0.0212253070592,,7339.0837911,203.035,274,10626.369064092636
60,2.10644507408,7370246,5.48362731934e-06,149,0,148,-490.54100242,37371,-0.0350378867637,0.0216571476,,6038.70156352,204.663,208,10662.612965345383
148,1.93460857868,7371382,0.847083047032,149,1,104,-450.215927126,39632,-0.0410936563664,0.0211250345844,,7405.44608561,201.967,278,10698.841188907623
27,2.08701276779,7420163,-1.90734863281e-06,150,0,149,-475.713503339,37582,-0.0351568947614,0.0214286316186,,5116.77513123,203.225,211,10734.860872507095
