EpLenMean,TimestepsSoFar,loss_vf_loss,loss_pol_entpen,TimeElapsed,loss_kl,EpThisIter,loss_pol_surr,EpRewMean,AgentID,selected_iter1,iteration,ev_tdlam_before,selected_iter0,loss_ent,EpisodesSoFar
163.573,17496838,23758.9910482,,25875.041818141937,0.0220489239631,310,-0.0377518587629,277.0,1,354,355,0.81550231576,331,-1.50174772739,92090
167.081,17545910,20872.9780884,,25913.81018137932,0.0247872912635,282,-0.0403671010378,293.0,0,122,356,0.881835982203,355,-1.81634306908,88659
168.684,17546316,24701.1575928,,25951.47326898575,0.0236706382129,287,-0.0381208606608,246.0,1,355,356,0.862634956837,254,-1.51712012291,92377
166.51,17594980,23343.5442301,,25989.10142803192,0.0243089131157,303,-0.037516861116,268.0,0,193,357,0.829862877727,356,-1.82756900787,88962
167.983,17595254,21694.6277262,,26026.85596728325,0.0225430279194,295,-0.0374657513457,276.0,1,356,357,0.905659377575,257,-1.52566766739,92672
166.43,17644291,22158.9914144,,26064.526336193085,0.024117142971,293,-0.0376005222594,293.0,0,354,358,0.873384013772,357,-1.84897625446,89255
163.942,17644188,23164.5729574,,26102.262873649597,0.0240226703851,300,-0.0373365629736,246.0,1,357,358,0.894080765545,297,-1.55236828327,92972
165.406,17693422,23403.1285197,,26142.3084628582,0.0255735473863,295,-0.0379551158403,251.0,0,228,359,0.88643989712,358,-1.88052415848,89550
163.554,17693463,26013.8419596,,26180.343282699585,0.0228249437253,312,-0.0370146023439,197.0,1,358,359,0.836394846439,271,-1.55297064781,93284
163.283,17742336,22875.6382243,,26218.21719813347,0.0238342831144,291,-0.0379830482901,199.0,0,348,360,0.884172774851,359,-1.89217376709,89841
164.799,17742301,22839.0809123,,26256.25992488861,0.0236336967597,299,-0.0389986868443,227.0,1,359,360,0.876298852265,207,-1.57210385799,93583
166.257,17791949,24629.0103149,,26294.214886903763,0.0250133712155,290,-0.0368786928011,278.0,0,294,361,0.834742456675,360,-1.89639294147,90131
162.06,17791137,22258.1286825,,26332.1888256073,0.0234571547868,315,-0.0382392286168,382.0,1,360,361,0.915148086846,214,-1.59997749329,93898
163.93,17840762,20675.855306,,26370.02473950386,0.024399232585,288,-0.0379971085495,356.0,0,225,362,0.87760412693,361,-1.9092041254,90419
163.42,17841225,21918.7399089,,26408.16294646263,0.0235421514759,303,-0.0383387001784,371.0,1,361,362,0.843175694346,345,-1.61410462856,94201
164.97,17889751,24481.0655518,,26446.19681954384,0.025697361251,302,-0.0374491855716,259.0,0,327,363,0.845713481307,362,-1.92224109173,90721
164.729,17889657,23367.0129801,,26483.792883634567,0.0235058648977,295,-0.0363139230176,225.0,1,362,363,0.843906462193,317,-1.63458967209,94496
166.581,17939374,20679.6137288,,26521.420771598816,0.0247227394721,289,-0.0388030078223,220.0,0,169,364,0.913611277938,363,-1.94329822063,91010
164.128,17939306,22418.4030558,,26559.270100831985,0.0235338017034,318,-0.0373426945201,262.0,1,363,364,0.901008524001,38,-1.64296782017,94814
163.77,17988361,21785.5365601,,26597.06674671173,0.0245399151463,302,-0.0383350607687,323.0,0,6,365,0.865518510342,364,-1.95907437801,91312
162.306,17988259,21931.9875488,,26635.0213701725,0.0242804260148,300,-0.0381143327783,277.0,1,364,365,0.82565382123,204,-1.64469134808,95114
162.644,18037407,20237.4770304,,26672.922204256058,0.0241801389493,301,-0.0377333523259,293.0,0,45,366,0.914057977498,365,-1.97632014751,91613
163.726,18037559,20771.5484212,,26710.957367420197,0.0243799263844,300,-0.0377023511004,244.0,1,365,366,0.907666377723,54,-1.66065323353,95414
163.549,18086935,23710.2645264,,26748.854825496674,0.0246835461973,305,-0.0367519041174,248.0,0,163,367,0.887151665986,366,-1.98632860184,91918
164.726,18086207,22051.7862142,,26787.925159692764,0.0229011088765,296,-0.0372333861111,231.0,1,366,367,0.901071600616,256,-1.66564881802,95710
163.511,18135572,22994.6645915,,26825.826148986816,0.0249546986306,291,-0.038108741884,288.0,0,47,368,0.79649142921,367,-1.9859546423,92209
169.432,18135895,21849.3496501,,26863.377162456512,0.0248317283889,278,-0.0365895334301,288.0,1,367,368,0.897857107222,96,-1.66543591022,95988
171.853,18185115,20121.3175456,,26901.14982318878,0.0249517006256,292,-0.0368508676765,291.0,0,285,369,0.908720895648,368,-2.00488305092,92501
166.808,18185327,23932.7261556,,26938.943700790405,0.0229164672395,315,-0.0374995408444,269.0,1,368,369,0.868519455194,355,-1.68533110619,96303
166.243,18233967,20253.1035156,,26976.889819145203,0.0246778598521,287,-0.0379474677223,320.0,0,29,370,0.910999447107,369,-2.02529144287,92788
165.092,18234073,22473.2023722,,27014.980368852615,0.022935169943,290,-0.0371712058744,330.0,1,369,370,0.877559602261,263,-1.70436739922,96593
165.519,18283246,20653.8962402,,27052.784133195877,0.0235550482757,309,-0.0378462424948,367.0,0,322,371,0.811269581318,370,-2.02334785461,93097
163.025,18282629,24150.2009684,,27090.707911491394,0.0217603588244,308,-0.0374952261336,343.0,1,370,371,0.837907791138,97,-1.69969987869,96901
159.67,18332954,22332.1438599,,27128.856094121933,0.0238053080005,304,-0.037828320259,337.0,0,233,372,0.904886253178,371,-2.0336971283,93401
158.742,18332353,25011.5335693,,27166.773000001907,0.0228811268074,319,-0.0361791252508,299.0,1,371,372,0.880975887179,223,-1.71166980267,97220
163.956,18381310,24138.3602702,,27204.925210237503,0.0241023766963,284,-0.0366694594171,248.0,0,328,373,0.838048756123,372,-2.04641079903,93685
164.553,18382046,24661.8545736,,27242.897255897522,0.0237276454767,300,-0.0366650698998,184.0,1,372,373,0.849662005901,334,-1.72003126144,97520
165.851,18430947,21413.0058187,,27280.913537740707,0.0235070721634,298,-0.0376723349327,188.0,0,221,374,0.840599790215,373,-2.05535697937,93983
165.879,18431260,22008.5909627,,27318.732954263687,0.0237313585045,298,-0.0363975773604,205.0,1,373,374,0.886491209269,278,-1.73202490807,97818
164.482,18480177,21881.3434245,,27357.05289053917,0.025836129246,301,-0.0380018752767,265.0,0,230,375,0.859254702926,374,-2.07626461983,94284
164.935,18479917,22118.0539754,,27394.952174186707,0.0232871050636,294,-0.0374375274211,235.0,1,374,375,0.888052120805,344,-1.74558353424,98112
165.947,18529003,22034.1579386,,27432.944034337997,0.0244514001533,290,-0.0374378081178,227.0,0,330,376,0.902400270104,375,-2.09429764748,94574
161.464,18529160,22642.3054403,,27471.10975265503,0.0232862760313,325,-0.0359430633349,274.0,1,375,376,0.782807245851,35,-1.74216353893,98437
162.595,18577571,22131.6983439,,27509.08704519272,0.0263787543324,289,-0.0392578185905,302.0,0,80,377,0.92287491262,376,-2.08944869041,94863
160.09,18578522,22265.2719523,,27547.218111038208,0.0232632384868,315,-0.0378791838981,322.0,1,376,377,0.807743117213,5,-1.74613082409,98752
164.532,18627388,21729.1341756,,27585.55684709549,0.0255005429111,289,-0.0370400015963,306.0,0,83,378,0.93714210391,377,-2.09173035622,95152
163.946,18626952,23981.0841878,,27623.98207449913,0.023799014627,300,-0.0367579422843,296.0,1,377,378,0.868484184146,274,-1.76846325397,99052
167.024,18676328,22703.8603312,,27662.272102355957,0.0243906607308,293,-0.0371882009107,320.0,0,265,379,0.892313554883,378,-2.10361051559,95445
163.911,18676434,24618.1013184,,27700.565411567688,0.0236387141825,309,-0.0373855801202,254.0,1,378,379,0.919964700937,173,-1.78884041309,99361
163.472,18725830,23133.2116292,,27738.65127515793,0.0239616773324,300,-0.0378813507365,232.0,0,299,380,0.872334346175,379,-2.10657453537,95745
162.293,18725846,25937.7969564,,27776.83362174034,0.0228266682243,310,-0.0358170663627,177.0,1,379,380,0.883044824004,326,-1.79123735428,99671
162.607,18775030,21450.1426392,,27815.02625131607,0.0247563409697,292,-0.035878802281,237.0,0,32,381,0.858011767268,380,-2.1116874218,96037
163.681,18774910,24084.0979004,,27853.14834499359,0.0235350862689,292,-0.0359284747198,271.0,1,380,381,0.932078324258,205,-1.8078981638,99963
167.877,18823816,21420.6112874,,27891.27682542801,0.0248545020198,278,-0.0369061462892,295.0,0,144,382,0.922836378217,381,-2.10992288589,96315
165.929,18824051,24572.471639,,27929.24582672119,0.0224350478966,313,-0.0365592024949,297.0,1,381,382,0.800187885761,342,-1.81521439552,100276
165.623,18872744,19909.5989787,,27967.423610448837,0.024890939511,297,-0.0383941145071,314.0,0,245,383,0.912053488195,382,-2.12799096107,96612
161.298,18873004,22924.8126017,,28005.356278181076,0.0228269691967,307,-0.0362560483627,338.0,1,382,383,0.922334492207,222,-1.83052921295,100583
161.541,18922590,22221.3263753,,28043.48745727539,0.0246311561593,308,-0.0371510921104,371.0,0,376,384,0.84689950943,383,-2.141507864,96920
162.151,18922759,23605.5660807,,28081.49415063858,0.0231327945367,305,-0.0365545137853,291.0,1,383,384,0.885785758495,349,-1.84554886818,100888
162.174,18971335,22813.4193726,,28119.378136396408,0.0247094038641,300,-0.0360927793372,311.0,0,169,385,0.861058101058,384,-2.15508890152,97220
160.107,18971105,21932.8777669,,28157.40383553505,0.0231901502314,314,-0.036047977439,351.0,1,384,385,0.871779814363,343,-1.83959794044,101202
161.278,19020676,23602.2550252,,28195.608780384064,0.0248971550415,293,-0.036812101161,325.0,0,226,386,0.887245416641,385,-2.16113305092,97513
158.573,19020745,23733.6092529,,28233.76344227791,0.0225009048202,319,-0.036352878126,347.0,1,385,386,0.8500572294,317,-1.84658026695,101521
161.175,19069576,22984.7729899,,28271.90432214737,0.0249369740486,305,-0.036720975079,264.0,0,365,387,0.881997950375,386,-2.16768503189,97818
158.172,19069707,23205.1659342,,28309.914531230927,0.0238687066594,307,-0.037431219971,273.0,1,386,387,0.913265094161,190,-1.85999310017,101828
162.228,19119375,20058.6087443,,28348.342345952988,0.0244456310757,293,-0.0380090020384,228.0,0,377,388,0.911616839468,387,-2.17452573776,98111
163.31,19118823,22847.4288534,,28386.486485481262,0.0224791720199,297,-0.0354194899555,248.0,1,387,388,0.920913748443,150,-1.87691640854,102125
164.304,19168235,20388.0790405,,28424.772451877594,0.0247182122742,303,-0.0378379308701,235.0,0,274,389,0.891192577779,388,-2.18912196159,98414
163.008,19167886,22318.3237915,,28462.844269275665,0.0233694242779,303,-0.0370789543958,291.0,1,388,389,0.909391365945,265,-1.8875733614,102428
161.804,19217281,25086.3326009,,28500.924125671387,0.0245113803927,311,-0.0366973042643,266.0,0,284,390,0.855110630393,389,-2.20020079613,98725
160.733,19217599,23043.4861654,,28539.01153922081,0.0230148200644,307,-0.0364732567202,329.0,1,389,390,0.837070807815,199,-1.89403533936,102735
160.39,19266233,22046.8702393,,28577.006504297256,0.0254536854724,306,-0.037400678586,325.0,0,157,391,0.909138374031,390,-2.20255327225,99031
161.965,19266615,24478.962443,,28615.145094394684,0.0226141575258,306,-0.0369122614114,339.0,1,390,391,0.821146398783,199,-1.89413654804,103041
159.954,19315840,23661.9181722,,28653.237929821014,0.0243022904809,310,-0.0377595097331,282.0,0,371,392,0.807789251208,391,-2.21019935608,99341
157.798,19315587,22348.2809041,,28691.130756616592,0.0226834816082,317,-0.0356729258686,229.0,1,391,392,0.884288787842,367,-1.90289914608,103358
160.403,19364681,26138.93632,,28729.002755880356,0.0261711661781,293,-0.0367481948827,236.0,0,126,393,0.861639901996,392,-2.21576094627,99634
159.442,19364972,22331.9009399,,28766.983231067657,0.0228486748723,316,-0.0369287192298,292.0,1,392,393,0.890159986913,162,-1.91815030575,103674
161.353,19413834,22310.3238118,,28804.910435438156,0.0251238237834,299,-0.0364720722719,292.0,0,141,394,0.808767721057,393,-2.22821187973,99933
161.681,19413607,23016.8398234,,28842.971539258957,0.0255284264761,297,-0.0347348633028,308.0,1,393,394,0.900257974863,195,-1.9308412075,103971
162.062,19462675,20791.6831258,,28881.16938829422,0.0246713350449,295,-0.0371352939013,346.0,0,336,395,0.882490552962,394,-2.23987364769,100228
164.006,19463419,22899.1320801,,28919.325162172318,0.023993596357,305,-0.0362287553095,318.0,1,394,395,0.912653818727,152,-1.92871296406,104276
168.236,19512538,22302.4514567,,28957.52440714836,0.0243810887138,282,-0.0369208142705,288.0,0,271,396,0.837530806661,395,-2.24878573418,100510
169.614,19512294,22117.6818441,,28995.576527118683,0.0230656545609,291,-0.0371574764043,276.0,1,395,396,0.881582006812,352,-1.94519674778,104567
169.399,19561410,21218.2010905,,29032.902176856995,0.024424621913,292,-0.0369769190438,270.0,0,148,397,0.780207708478,396,-2.25906896591,100802
162.372,19561538,22279.2757772,,29071.546381235123,0.0237029417961,321,-0.0370848371288,278.0,1,396,397,0.925282940269,122,-1.95541536808,104888
163.11,19610821,21169.4440104,,29110.12971663475,0.024065935247,294,-0.0362596348471,339.0,0,238,398,0.866771966219,397,-2.27347803116,101096
160.499,19610529,24612.0558879,,29148.36152768135,0.0223928990308,307,-0.0363481435343,302.0,1,397,398,0.86768655479,112,-1.96151745319,105195
161.98,19659569,23363.8103027,,29186.740123271942,0.0240065399945,300,-0.0374855709573,298.0,0,9,399,0.876700788736,398,-2.28051114082,101396
160.224,19659493,23198.1958008,,29224.96715903282,0.0245891278222,309,-0.0366691349676,285.0,1,398,399,0.888191320002,236,-1.97800302505,105504
162.823,19708546,25065.8982747,,29263.469915390015,0.025248811425,295,-0.0364493370483,276.0,0,225,400,0.872262820601,399,-2.29028272629,101691
162.702,19708835,24679.0587769,,29301.90094423294,0.0232642969349,306,-0.0362280412422,265.0,1,399,400,0.87416613102,294,-1.98546612263,105810
161.798,19757991,26299.9578857,,29340.225589752197,0.0230264428537,317,-0.0350471470059,217.0,0,265,401,0.808546543121,400,-2.30599522591,102008
157.298,19758213,22024.8896484,,29378.68997693062,0.0240635770994,319,-0.0369782184619,314.0,1,400,401,0.894082337618,143,-2.0074763298,106129
155.142,19807592,23874.7864583,,29417.13140797615,0.025220033053,325,-0.0370848053135,312.0,0,135,402,0.889832384884,401,-2.3202316761,102333
155.183,19807317,23458.7542725,,29455.737609148026,0.0231912964179,311,-0.0357485146184,340.0,1,401,402,0.859688997269,315,-2.00778150558,106440
156.872,19856006,23083.3883667,,29493.938239574432,0.0252716806329,301,-0.0373888423395,298.0,0,273,403,0.87569796294,402,-2.32745981216,102634
157.886,19856160,23491.4951986,,29532.662139892578,0.0231427199518,311,-0.0364981857711,290.0,1,402,403,0.929585747421,207,-2.02217841148,106751
159.999,19904801,22937.3058879,,29571.105734586716,0.0247164641041,300,-0.0372886389378,268.0,0,388,404,0.907084524632,403,-2.33783459663,102934
158.646,19905379,25405.629598,,29609.7727124691,0.023577822644,318,-0.0353192170345,244.0,1,403,404,0.899810776114,161,-2.02832078934,107069
159.721,19954467,24781.3966471,,29648.202558279037,0.0246221196139,310,-0.0367951880811,230.0,0,281,405,0.918762408197,404,-2.33309006691,103244
159.497,19954679,25388.0858968,,29686.6500248909,0.0232526160932,299,-0.0365892009868,171.0,1,404,405,0.908921636641,266,-2.0389122963,107368
164.865,20003655,23209.2200521,,29725.259122610092,0.0245400251976,292,-0.0370159978241,211.0,0,341,406,0.881432183087,405,-2.33529210091,103536
158.842,20003666,24156.1601156,,29763.646077632904,0.0226151812822,333,-0.0357477888513,249.0,1,405,406,0.915242001414,341,-2.04397320747,107701
158.738,20052914,21071.5858765,,29802.037703990936,0.0243371807349,303,-0.036353359775,298.0,0,345,407,0.867884457111,406,-2.3494246006,103839
159.291,20052668,23679.6763306,,29840.613017320633,0.0237265848167,292,-0.0362803403016,258.0,1,406,407,0.857728242874,374,-2.05286240578,107993
161.552,20102126,22555.3616943,,29879.129050970078,0.0243799759385,310,-0.0362062418426,264.0,0,346,408,0.857386276126,407,-2.35900712013,104149
164.108,20102184,24094.1154175,,29917.588357925415,0.0227869505761,291,-0.0365332732714,250.0,1,407,408,0.860301628709,385,-2.05722308159,108284
164.161,20150959,21150.8275757,,29956.0480363369,0.0245653757593,304,-0.037536164086,319.0,0,12,409,0.893039532006,408,-2.37046265602,104453
164.689,20151628,24471.4477132,,29994.309123516083,0.0229700329946,306,-0.0364558829121,245.0,1,408,409,0.911866731942,329,-2.07071208954,108590
162.316,20200719,22939.3665365,,30032.647584438324,0.024775869213,309,-0.0368363238813,231.0,0,38,410,0.922370448709,409,-2.39261412621,104762
159.923,20200162,22986.5442708,,30071.229263305664,0.0234918060014,312,-0.0362985315151,288.0,1,409,410,0.90303735435,227,-2.05843281746,108902
157.606,20249327,20939.6882528,,30109.755983114243,0.0236069760673,309,-0.0370969327341,342.0,0,384,411,0.870740175247,410,-2.4116871357,105071
157.926,20249479,23150.4354655,,30148.489241838455,0.0227831816689,308,-0.0358520649364,326.0,1,410,411,0.848556101322,377,-2.06896233559,109210
157.686,20298576,21571.2577718,,30187.129823207855,0.0242813517495,315,-0.0362027170971,349.0,0,60,412,0.894143879414,411,-2.41637563705,105386
160.846,20299261,22683.6091715,,30225.608301877975,0.0228110123038,304,-0.0357506598035,322.0,1,411,412,0.861161202192,383,-2.07238721848,109514
161.753,20348073,23116.5710449,,30264.172389268875,0.0252185215165,285,-0.0361009500727,344.0,0,400,413,0.896078810096,412,-2.41826748848,105671
166.754,20347146,24840.5270589,,30302.76532268524,0.0242989620504,287,-0.0373160352853,295.0,1,412,413,0.795486360788,400,-2.08392310143,109801
164.764,20396949,23838.0903931,,30341.17254590988,0.0236844027337,312,-0.0358716737537,239.0,0,172,414,0.924440100789,413,-2.42675614357,105983
162.401,20396545,22385.4650269,,30379.804843187332,0.0228394637816,302,-0.0359058018463,300.0,1,413,414,0.871821150184,33,-2.08911824226,110103
161.633,20445867,24165.8456624,,30419.227223157883,0.0235995155914,302,-0.0360676866646,272.0,0,306,415,0.871334061027,414,-2.43445301056,106285
159.503,20445977,23765.907491,,30457.644562005997,0.0233030549716,315,-0.0364021925683,257.0,1,414,415,0.887856602669,384,-2.10064649582,110418
160.094,20494994,22629.7489014,,30496.047878026962,0.0255779304231,306,-0.0376678195801,246.0,0,98,416,0.882568895817,415,-2.43384408951,106591
